,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
1074,"""No me arrepiento de nada, pero tengo claro las cosas que no volvería a hacer.""",SoloReflexiones,TweetDeck,559,253
1075,"""Respira, es sólo un mal día, no una mala vida.""",SoloReflexiones,TweetDeck,557,337
1076,"""Sé amable, pero no fácil. Sé digna, pero no orgullosa. Sé tierna, pero no regalada. Sé mujer, pero jamás muñeca ni juguete de nadie.""",SoloReflexiones,TweetDeck,557,297
1077,"""Es increíble cómo una persona te puede cambiar el ánimo en un segundo.""",SoloReflexiones,TweetDeck,555,251
1078,"Con el tiempo aprendes a limitarte, a tratar como te tratan.",SoloReflexiones,Twitter for Android,555,579
1079,"“Quiero que esto, lo que sea que tengamos, nunca se termine.”",SoloReflexiones,Hootsuite,555,294
1080,"""Nunca digas adiós hasta que no estés seguro de poder soportar la ausencia de esa persona.""",SoloReflexiones,TweetDeck,555,341
1081,"No se si mañana voy a estar triste, así que hoy... voy a ser feliz.",SoloReflexiones,TweetDeck,554,261
1082,Fingir por el día. Quebrarse por la noche.,SoloReflexiones,TweetDeck,553,262
1083,“Tarde o temprano se acaba notando cuando le importas a alguien y cuando no.”,SoloReflexiones,Hootsuite,553,377
1084,"""Amigos son los que te dicen las cosas de frente y te defienden a las espaldas.""",SoloReflexiones,TweetDeck,553,261
1085,"“No entendemos el valor de los momentos, hasta que se han convertido en recuerdos.”",SoloReflexiones,Hootsuite,552,290
1086,"""Soy responsable de lo que digo, no de lo que entiendes."" Bob Marley",SoloReflexiones,TweetDeck,552,234
1087,"""Jamás pagues con la misma moneda, demuestra que eres mejor persona.""",SoloReflexiones,TweetDeck,552,217
1088,"""Lo fácil aburre, lo difícil atrae, lo imposible obsesiona.""",SoloReflexiones,TweetDeck,552,333
1089,"""No te des por vencido, lo bueno puede venir más pronto de lo que piensas.""",SoloReflexiones,TweetDeck,551,283
1090,"""No llores por el pasado, se ha ido. No te estreses por el futuro, no ha llegado. Vive en el presente y hazlo hermoso.""",SoloReflexiones,TweetDeck,550,283
1091,Que el camino que escojas te lleve siempre a la felicidad.,SoloReflexiones,TweetDeck,550,1004
1092,Dime donde y nos perdemos juntos.,SoloReflexiones,Hootsuite,550,268
1093,"""Nunca renuncies a las cosas que realmente te hacen sonreír.""",SoloReflexiones,TweetDeck,550,302
1094,"""Deja que hablen de ti. Total, tú sabes quién eres, qué haces, qué hiciste, qué dijiste y ellos no.""",SoloReflexiones,TweetDeck,549,237
1095,"El amor debe ser como el café, a veces fuerte, a veces dulce, a veces solo y otras acompañado, pero nunca debe estar frío.",SoloReflexiones,Hootsuite,549,265
1096,"""Duele que te decepcione alguien que creías diferente.""",SoloReflexiones,TweetDeck,548,363
1097,"Me gusta cuando sonríes, pero me encanta cuando yo soy la razón.",SoloReflexiones,Hootsuite,548,256
1098,"""Aunque pase el tiempo, hay palabras, momentos y sentimientos que nunca se olvidan.""",SoloReflexiones,TweetDeck,548,231
1099,a solución al problema no es huir es enfrentarlo.,SoloReflexiones,TweetDeck,548,2644
1100,"""Un día me decepcionó quien menos lo esperaba y comprendí que todo cambia y todo pasa, y que debes ser fuerte y mostrar tu mejor sonrisa.""",SoloReflexiones,TweetDeck,547,346
1101,"Extrañar no solo duele, también cansa.",SoloReflexiones,Hootsuite,547,288
1102,"A veces, cuando menos te lo esperas, las cosas buenas suceden.",SoloReflexiones,TweetDeck,547,230
1103,Todo eso que no le cuento a nadie me está destruyendo emocionalmente.,SoloReflexiones,TweetDeck,546,1264
1104,"""La mujer no olvida, disimula.""",SoloReflexiones,TweetDeck,546,243
1105,"""Si no te importa lo que piense la gente, ya diste el primer paso al éxito.""",SoloReflexiones,TweetDeck,546,283
1106,"""No seré la persona mas fuerte , Pero siempre estaré contigo para protegerte.""",SoloReflexiones,TweetDeck,546,267
1107,"""A veces, es necesario salir, tomar algo de aire y recordar quién eres y quién quieres ser.""",SoloReflexiones,TweetDeck,545,330
1108,"""Te creí, hasta cuando sabía que estabas mintiendo.""",SoloReflexiones,TweetDeck,545,376
1109,"""La gente cambia y a menudo se convierten en las personas que dijeron que nunca serían.""",SoloReflexiones,TweetDeck,545,203
1110,"''Fuerte es quien llora a escondidas y ríe en público.""",SoloReflexiones,TweetDeck,544,263
1111,"""Dormir para no pensar, callar para no gritar, reì­r para no llorar y olvidar para no sufrir.""",SoloReflexiones,Hootsuite,544,250
1112,"""Lo que quiero contigo no lo quiero con nadie mas.""",SoloReflexiones,TweetDeck,543,234
1113,"En un mundo lleno de hipócritas, los sinceros somos los malos.",SoloReflexiones,TweetDeck,543,341
1114,"""El ajedrez me enseñó que con un mal movimiento puedes perder a tu reina.""",SoloReflexiones,TweetDeck,543,330
1115,"""Fue ahí cuando me dí cuenta que nunca fui tan importante como decías.""",SoloReflexiones,TweetDeck,543,281
1116,"""Si me dan la oportunidad de pedir tres deseos, te pido tres veces.""",SoloReflexiones,TweetDeck,543,307
1117,"""Sé feliz porque las injusticias siempre se pagan, sé feliz porque el dolor siempre se supera y sé feliz porque los errores te enseñan"".",SoloReflexiones,TweetDeck,542,231
1118,“A veces sólo tienes que aceptar el hecho de que algunas personas sólo son una felicidad temporal en tu vida.”,SoloReflexiones,Hootsuite,542,301
1119,"""Para sanar una herida, hay que dejar de tocarla.""",SoloReflexiones,TweetDeck,542,277
1120,"""Lo malo no es cometer errores, lo malo es no aprender de ellos.""",SoloReflexiones,TweetDeck,541,204
1121,"""Se me está haciendo costumbre el pensarte siempre.""",SoloReflexiones,TweetDeck,540,455
1122,"""Lo malo no es tropezar, lo malo es que te guste la piedra.""",SoloReflexiones,TweetDeck,540,306
1123,Me gustan esas amistades en las que tardamos 3 días en contestarnos y ninguno se ofende.,SoloReflexiones,TweetDeck,540,1617
1124,"""Antes de rendirte recuerda por lo que estás luchando.""",SoloReflexiones,TweetDeck,540,246
1125,"""Lo que se descuida, se pierde.""",SoloReflexiones,TweetDeck,540,334
1126,"""Hasta la persona más enamorada se cansa de mover montañas por alguien que no mueve ni una piedra por ella.""",SoloReflexiones,TweetDeck,539,306
1127,Aquello que más miedo te da es aquello que más necesitas hacer.,SoloReflexiones,TweetDeck,539,234
1128,"“Para ser feliz, hay que tener mala memoria.”",SoloReflexiones,Hootsuite,539,322
1129,Odio no saber que me pasa cuando sé que me pasa algo.,SoloReflexiones,TweetDeck,539,234
1130,"""No existe el amor imposible, existen personas incapaces de luchar por él.""",SoloReflexiones,TweetDeck,538,284
1131,"""Si no veo interés, ¿para qué voy a insistir?""",SoloReflexiones,TweetDeck,538,321
1132,"La vida no se trata de esperar a que la tormenta pase, se trata de aprender a bailar bajo la lluvia.",SoloReflexiones,TweetDeck,538,261
1133,"""Ella se fue esperando que él la detuviera. 
Él la dejó ir esperando que ella regresara.""",SoloReflexiones,TweetDeck,537,293
1134,El sacrificio de hoy es el éxito de mañana.,SoloReflexiones,TweetDeck,537,248
1135,"""Qué bueno sería poder traer de regreso a alguien del cielo y pasar un día con esa persona, solamente una vez, una última vez.""",SoloReflexiones,TweetDeck,536,224
1136,"""Lo que se descuida, se pierde.""",SoloReflexiones,TweetDeck,535,291
1137,La magia de coincidir y el arte de perdurar.,SoloReflexiones,TweetDeck,535,1194
1138,"""No me arrepiento de nada, pero sí me hubiera gustado haber tomado mejores decisiones en algún momento de mi vida.""",SoloReflexiones,TweetDeck,535,308
1139,"""Soy feliz porque aprendí que no necesito de nadie para correr, bailar, gritar, reír y disfrutar mi vida al máximo.""",SoloReflexiones,TweetDeck,534,319
1140,"""Quisiera que a mi vida llegara esa persona que le diera miedo perderme y luchara por tenerme.""",SoloReflexiones,TweetDeck,534,289
1141,"""Lo bueno de escuchar música nueva es que no te recuerda a nadie.""",SoloReflexiones,TweetDeck,534,292
1142,"""La vida es como un rompecabezas, cada pieza tiene una razón, un lugar, un porqué... no insistas en poner piezas donde no caben.""",SoloReflexiones,TweetDeck,533,320
1143,"""Pedir una disculpa no significa que la otra persona tenga la razón, significa que valoras mas esa relación que tú ego.""",SoloReflexiones,TweetDeck,533,314
1144,"""Por más consejos que existan, hay lecciones de la vida que sólo entenderemos a base de golpes y tropiezos.""",SoloReflexiones,TweetDeck,533,199
1145,"""No juzgues mis decisiones sin conocer mis razones.""",SoloReflexiones,TweetDeck,533,263
1146,"""La madurez está en la mente, no en la edad.""",SoloReflexiones,TweetDeck,533,294
1147,"""No prometas cuando estés feliz, no respondas cuando estés enfadado y tampoco decidas cuando estés triste."" Bob Marley",SoloReflexiones,TweetDeck,532,257
1148,"""El celoso no sufre por lo que ve, sufre por lo que imagina.""",SoloReflexiones,TweetDeck,532,350
1149,No vuelvo a presumir a nadie hasta que falte un día para la boda.,SoloReflexiones,TweetDeck,532,1886
1150,"""Preferible una relación difícil y duradera que fácil y pasajera.""",SoloReflexiones,TweetDeck,532,312
1151,Página 365 de 365.,SoloReflexiones,Twitter for Android,532,824
1152,"""La vida es como un espejo, si la miras sonriendo, ella te sonreirá a ti.""",SoloReflexiones,TweetDeck,531,276
1153,"""No te ignoro, sólo quiero ver si haces un esfuerzo para hablar conmigo.""",SoloReflexiones,TweetDeck,530,376
1154,MADUREZ es... https://t.co/apczfCds0R,SoloReflexiones,Twitter for Android,530,919
1155,No juzgues mis decisiones sin conocer mis razones,SoloReflexiones,TweetDeck,530,201
1156,"""Para ser feliz debes aprender a ignorar muchas cosas.""",SoloReflexiones,TweetDeck,529,262
1157,Fan de lo simple. Del interés. De lo mutuo y del amor intenso.,SoloReflexiones,TweetDeck,529,978
1158,"""No tengas miedo a fallar, ten miedo a no intentarlo.""",SoloReflexiones,TweetDeck,528,277
1159,"""Si tu sabes lo que vales, ve y consigue lo que mereces."" Bob Marley",SoloReflexiones,TweetDeck,528,250
1160,"La vida es muy corta para ocultar tus sentimientos, no tengas miedo a expresar lo que sientes.",SoloReflexiones,Hootsuite,528,347
1161,"""Tres cosas que nos impiden avanzar: orgullo, pena y miedo.""",SoloReflexiones,TweetDeck,527,302
1162,"""Que la música suene más fuerte que los problemas.""",SoloReflexiones,TweetDeck,527,244
1163,"""Mañana puede que sea demasiado tarde, demasiado tarde para pedir disculpas, demasiado tarde para intentar, demasiado tarde para creer.""",SoloReflexiones,TweetDeck,527,235
1164,"""No sufras por alguien que le da igual tenerte o no.""",SoloReflexiones,TweetDeck,527,572
1165,"Quien cultiva amor sincero, recibe amor del bueno.",SoloReflexiones,Hootsuite,526,272
1166,"""A veces no estoy bien, pero sonrío.""",SoloReflexiones,TweetDeck,526,259
1167,"""Somos globos llenos de sentimientos en un mundo de alfileres.""",SoloReflexiones,TweetDeck,526,269
1168,"""Que tus errores sirvan de experiencia, no de excusas"".",SoloReflexiones,TweetDeck,526,201
1169,No pierdas tu tiempo con quien no te dedica el suyo.,SoloReflexiones,TweetDeck,525,266
1170,"""Sin música la vida sería un error.""",SoloReflexiones,TweetDeck,524,218
1171,"""A veces no estoy bien, pero sonrío.""",SoloReflexiones,TweetDeck,524,234
1172,"""Preocuparse menos y mandar más a la mierda.""",SoloReflexiones,TweetDeck,523,224
1173,"""Sonríe, a pesar de todo, siempre hay razones para ser feliz.""",SoloReflexiones,TweetDeck,523,259
1174,"""No pidas lo que no puedes dar. Y tampoco recibas poco, cuando sabes que mereces más.""",SoloReflexiones,TweetDeck,523,240
1175,"Mentir te sale bien, pero hacer que te creo me sale mejor.",SoloReflexiones,Hootsuite,522,232
1176,"""Los finales felices no existen, por que las buenas historias no tienen final."" Bob Marley",SoloReflexiones,TweetDeck,521,220
1177,"Nada es para siempre, pero lo que se cuida dura el doble.",SoloReflexiones,TweetDeck,521,1173
1178,Ver una fotografía y desear poder revivir el momento una y otra vez.,SoloReflexiones,TweetDeck,521,487
1179,"""Tarde o temprano; todo lo que se hace se paga.""",SoloReflexiones,TweetDeck,520,239
1180,"""Podrás borrarme, odiarme, ignorarme, bloquearme; pero jamás olvidarme.""",SoloReflexiones,TweetDeck,520,709
1181,"""Amor es enamorarse cada día. Siempre de la misma persona.""",SoloReflexiones,TweetDeck,520,336
1182,"""El tiempo siempre pone todo en su lugar.""",SoloReflexiones,TweetDeck,520,259
1183,"Al final, siempre depende de uno volver a estar bien.",SoloReflexiones,TweetDeck,520,1068
1184,"""Por fuera de hierro, por dentro de cristal.""",SoloReflexiones,TweetDeck,520,260
1185,"Un beso no es nada, pero un beso de la persona correcta lo es todo.",SoloReflexiones,TweetDeck,519,1711
1186,"""Mi vida no es perfecta, pero estoy agradecido por todo lo que tengo.""",SoloReflexiones,Twitter for Android,519,780
1187,"Y resulta que cuando hablo de ti, no puedo evitar sonreír.",SoloReflexiones,TweetDeck,519,267
1188,La vida me ha enseñado que siempre hay que buscarle el lado bueno a las cosas y recordar que todo pasa por algo.,SoloReflexiones,TweetDeck,518,224
1189,"""Nunca te aferres a nada ni nadie, que en esta vida nada es para siempre.""",SoloReflexiones,TweetDeck,518,545
1190,"""El karma no es una venganza, es el reflejo de tus actos.""",SoloReflexiones,TweetDeck,517,224
1191,"""Quédate con la persona que no pueda estar un día sin hablarte.""",SoloReflexiones,TweetDeck,517,333
1192,"""Del pasado no se vive, se aprende.""",SoloReflexiones,TweetDeck,517,222
1193,"""Reconocer un error no es humillarse, es crecer como persona.""",SoloReflexiones,TweetDeck,517,477
1194,"""Llega un momento en el que ya ni te duelen tantas decepciones, solamente te aburren.""",SoloReflexiones,TweetDeck,516,312
1195,"""Aprende de la luna que aunque se encuentre sola, nunca deja de brillar.""",SoloReflexiones,TweetDeck,516,260
1196,"""Arriésgate por todo aquello que te hace feliz.""",SoloReflexiones,TweetDeck,516,258
1197,"Nunca te van a cambiar por algo mejor, sólo por algo más fácil.",SoloReflexiones,Twitter Web Client,515,708
1198,"""A veces se necesita pasar por lo peor para poder conseguir lo mejor.""",SoloReflexiones,TweetDeck,515,281
1199,"Y me enamoré, como hoy ya no se enamoran.",SoloReflexiones,Hootsuite,514,293
1200,"""Amigos son esos que te levantan cuando los demás ni se han enterado de que te has caído.""",SoloReflexiones,TweetDeck,514,274
1201,La vida es como un espejo: te sonríe si la miras sonriendo.,SoloReflexiones,TweetDeck,513,202
1202,"Me gustaría tenerte aquí a mi lado, para reírnos, besarnos y abrazarnos.",SoloReflexiones,TweetDeck,513,1384
1203,"Quien te quiere comprenderá tres cosas: el dolor detrás de tu sonrisa, el amor detrás de tu rabia y las razones detrás de tu silencio.",SoloReflexiones,TweetDeck,513,271
1204,"""No es la altura, ni el peso, ni los músculos, ni la belleza que te hacen una gran persona. Es el corazón y la humildad.""",SoloReflexiones,TweetDeck,513,352
1205,"No te aferres al pasado, mejor disfruta al máximo tu presente y no te preocupes demasiado por el futuro.",SoloReflexiones,TweetDeck,512,524
1206,"""Dios borra tu pasado, restaura tu presente y bendice tu futuro.""",SoloReflexiones,TweetDeck,511,370
1207,"Mañana puede que sea demasiado tarde, demasiado tarde para pedir disculpas, demasiado tarde para intentar, demasiado tarde para creer.",SoloReflexiones,TweetDeck,511,478
1208,"""El momento en que dejas de preocuparte por lo que va a pasar, empiezas a disfrutar lo que está pasando"".",SoloReflexiones,TweetDeck,511,269
1209,Odio que el tiempo pase tan rápido cuando estoy contigo y tan lento cuando no lo estoy.,SoloReflexiones,Hootsuite,511,250
1210,"Algún día diré ""no fue fácil, pero lo logré"".",SoloReflexiones,TweetDeck,511,447
1211,"""Es difícil renunciar a alguien que en verdad quieres tener a tu lado.""",SoloReflexiones,TweetDeck,511,508
1212,"Si amas a alguien, díselo, muchos corazones se rompen por palabras que no se escuchan.",SoloReflexiones,Hootsuite,510,205
1213,"""Ríe cuando puedas, discúlpate cuando debas y deja ir lo que no se puede cambiar.""",SoloReflexiones,TweetDeck,510,342
1214,"""Confiar en alguien me enseñó a no confiar en nadie.""",SoloReflexiones,TweetDeck,510,260
1215,Quiero muchos besos de esos que acaban en sonrisa.,SoloReflexiones,TweetDeck,510,230
